,,,,,,,,MONDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,THURSDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
participant,role,field,experience,product focus,managerial,technical,day,time,emails,slack,convo (i),meeting (f),1-1,collab,read,document,investigation,prep/plan,brainstorm,infrastructure,training,demos,proposal,presentation,feedback,review,code,debug,test,triage,prototype,case work,ML work,design work,breakfast,lunch,break,pack up,event,WFH,office,appt,emergency,life,out,creative,slides,design,hackathon,architecture,feature,data,tools,effects,plan,learn,replication
aggregated,aggregated,aggregated,0,5,10,20,Thursday,06:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,07:00 - 08:00,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,08:00 - 09:00,4,1,2,1,3,2,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,09:00 - 10:00,7,4,2,7,7,1,0,1,2,5,0,2,1,0,0,1,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,10:00 - 11:00,3,0,6,10,14,5,0,2,0,2,1,2,2,0,0,0,0,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7,0,0,0,3,1,1,0,0,2,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,11:00 - 12:00,3,0,4,10,11,2,0,4,0,2,1,3,1,0,0,0,1,2,3,0,1,0,0,0,0,2,0,2,0,0,0,0,3,0,0,1,0,8,0,1,0,2,1,0,0,0,3,1,1
aggregated,aggregated,aggregated,0,5,10,20,Thursday,12:00 - 13:00,1,0,1,10,10,1,0,1,1,2,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,15,1,0,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,13:00 - 14:00,2,2,3,8,10,1,0,2,1,4,0,2,0,0,0,0,1,1,2,0,3,0,1,1,0,0,0,3,0,0,0,0,2,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,14:00 - 15:00,2,1,3,7,7,2,0,3,5,3,0,3,1,0,0,0,0,0,2,0,2,0,1,0,1,1,0,1,0,0,0,0,2,1,0,0,0,5,0,1,0,1,0,0,1,0,2,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,15:00 - 16:00,3,1,4,5,9,1,0,2,2,1,0,5,0,0,0,0,0,3,5,2,0,1,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,2,1,0,0,1,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,16:00 - 17:00,0,1,2,6,8,1,1,1,2,3,0,4,1,0,0,0,1,2,2,2,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,7,0,0,0,3,0,1,1,0,2,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,17:00 - 18:00,1,0,0,3,3,1,0,2,0,0,0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,18:00 - 19:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,19:00 - 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,20:00 - 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,21:00 - 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,22:00 - 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Thursday,23:00 - 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,FRIDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
participant,role,field,experience,product focus,managerial,technical,day,time,emails,slack,convo (i),meeting (f),1-1,collab,read,document,investigation,prep/plan,brainstorm,infrastructure,training,demos,proposal,presentation,feedback,review,code,debug,test,triage,prototype,case work,ML work,design work,breakfast,lunch,break,pack up,event,WFH,office,appt,emergency,life,out,creative,slides,design,hackathon,architecture,feature,data,tools,effects,plan,learn,replication
aggregated,aggregated,aggregated,0,5,10,20,Friday,06:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,07:00 - 08:00,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,08:00 - 09:00,4,1,2,2,3,1,0,0,0,1,0,1,1,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,09:00 - 10:00,7,4,3,3,5,1,0,1,1,4,0,4,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,1,0,1,0,0,1,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,10:00 - 11:00,3,2,5,8,11,1,0,1,1,2,1,1,0,0,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,6,0,0,0,2,0,2,0,0,2,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,11:00 - 12:00,1,1,4,6,8,3,0,2,2,4,0,1,0,0,1,0,0,3,0,2,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,5,1,0,0,1,0,2,0,0,2,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,12:00 - 13:00,1,0,1,3,3,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,3,0,12,0,0,0,1,0,1,0,0,0,3,1,2,0,0,0,0,0,0,1,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,13:00 - 14:00,2,0,8,4,9,6,0,3,0,1,0,2,0,0,0,0,1,2,2,1,0,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,5,0,2,1,1,1,1,0,0,1,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,14:00 - 15:00,1,0,4,1,4,3,0,4,1,2,1,2,0,0,0,0,0,2,3,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,0,0,7,0,2,0,1,2,1,0,0,3,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,15:00 - 16:00,2,0,3,2,4,1,0,2,2,3,0,4,0,0,0,0,0,3,2,1,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,8,0,1,0,3,3,1,0,0,2,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,16:00 - 17:00,1,1,2,2,3,1,0,3,3,1,1,4,1,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,1,0,2,3,1,0,0,2,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,17:00 - 18:00,2,0,2,0,1,1,0,3,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,18:00 - 19:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,19:00 - 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,20:00 - 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,21:00 - 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,22:00 - 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Friday,23:00 - 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,SATURDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
participant,role,field,experience,product focus,managerial,technical,day,time,emails,slack,convo (i),meeting (f),1-1,collab,read,document,investigation,prep/plan,brainstorm,infrastructure,training,demos,proposal,presentation,feedback,review,code,debug,test,triage,prototype,case work,ML work,design work,breakfast,lunch,break,pack up,event,WFH,office,appt,emergency,life,out,creative,slides,design,hackathon,architecture,feature,data,tools,effects,plan,learn,replication
aggregated,aggregated,aggregated,0,5,10,20,Saturday,06:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,07:00 - 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,08:00 - 09:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,09:00 - 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,10:00 - 11:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,11:00 - 12:00,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
aggregated,aggregated,aggregated,0,5,10,20,Saturday,12:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,13:00 - 14:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,14:00 - 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,15:00 - 16:00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,16:00 - 17:00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,17:00 - 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,18:00 - 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,19:00 - 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,20:00 - 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,21:00 - 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,22:00 - 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Saturday,23:00 - 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0